time,x,y,z,Roll,Pitch,Yaw
0.8132,1.2198,0.0,50.0,0.0,0.0,0.0
0.8134,1.2201,0.0,50.0,0.0,0.0,0.0
0.8136,1.2204,0.0,50.0,0.0,0.0,0.0
0.8138000000000001,1.2207000000000001,0.0,50.0,0.0,0.0,0.0
0.8140000000000001,1.221,0.0,50.0,0.0,0.0,0.0
0.8142,1.2213,0.0,50.0,0.0,0.0,0.0
0.8144,1.2216,0.0,50.0,0.0,0.0,0.0
0.8146,1.2219,0.0,50.0,0.0,0.0,0.0
0.8148000000000001,1.2222000000000002,0.0,50.0,0.0,0.0,0.0
0.8150000000000001,1.2225000000000001,0.0,50.0,0.0,0.0,0.0
0.8152,1.2228,0.0,50.0,0.0,0.0,0.0
0.8154,1.2231,0.0,50.0,0.0,0.0,0.0
0.8156,1.2234,0.0,50.0,0.0,0.0,0.0
0.8158000000000001,1.2237,0.0,50.0,0.0,0.0,0.0
0.8160000000000001,1.2240000000000002,0.0,50.0,0.0,0.0,0.0
0.8162,1.2243,0.0,50.0,0.0,0.0,0.0
0.8164,1.2246000000000001,0.0,50.0,0.0,0.0,0.0
0.8166,1.2248999999999999,0.0,50.0,0.0,0.0,0.0
0.8168000000000001,1.2252,0.0,50.0,0.0,0.0,0.0
0.8170000000000001,1.2255,0.0,50.0,0.0,0.0,0.0
0.8172,1.2258,0.0,50.0,0.0,0.0,0.0
0.8174,1.2261,0.0,50.0,0.0,0.0,0.0
0.8176,1.2264,0.0,50.0,0.0,0.0,0.0
0.8178000000000001,1.2267000000000001,0.0,50.0,0.0,0.0,0.0
0.8180000000000001,1.227,0.0,50.0,0.0,0.0,0.0
0.8182,1.2273,0.0,50.0,0.0,0.0,0.0
0.8184,1.2276,0.0,50.0,0.0,0.0,0.0
0.8186,1.2279,0.0,50.0,0.0,0.0,0.0
0.8188000000000001,1.2282000000000002,0.0,50.0,0.0,0.0,0.0
0.8190000000000001,1.2285000000000001,0.0,50.0,0.0,0.0,0.0
0.8192,1.2288000000000001,0.0,50.0,0.0,0.0,0.0
0.8194,1.2291,0.0,50.0,0.0,0.0,0.0
0.8196,1.2294,0.0,50.0,0.0,0.0,0.0
0.8198000000000001,1.2297000000000002,0.0,50.0,0.0,0.0,0.0
0.8200000000000001,1.23,0.0,50.0,0.0,0.0,0.0
0.8202,1.2303000000000002,0.0,50.0,0.0,0.0,0.0
0.8204,1.2306,0.0,50.0,0.0,0.0,0.0
0.8206,1.2309,0.0,50.0,0.0,0.0,0.0
0.8208000000000001,1.2312,0.0,50.0,0.0,0.0,0.0
0.8210000000000001,1.2315,0.0,50.0,0.0,0.0,0.0
0.8212,1.2318,0.0,50.0,0.0,0.0,0.0
0.8214,1.2321,0.0,50.0,0.0,0.0,0.0
0.8216,1.2324,0.0,50.0,0.0,0.0,0.0
0.8218000000000001,1.2327000000000001,0.0,50.0,0.0,0.0,0.0
0.8220000000000001,1.233,0.0,50.0,0.0,0.0,0.0
0.8222,1.2333,0.0,50.0,0.0,0.0,0.0
0.8224,1.2336,0.0,50.0,0.0,0.0,0.0
0.8226,1.2339,0.0,50.0,0.0,0.0,0.0
0.8228000000000001,1.2342000000000002,0.0,50.0,0.0,0.0,0.0
0.8230000000000001,1.2345000000000002,0.0,50.0,0.0,0.0,0.0
0.8232,1.2348000000000001,0.0,50.0,0.0,0.0,0.0
0.8234,1.2351,0.0,50.0,0.0,0.0,0.0
0.8236,1.2354,0.0,50.0,0.0,0.0,0.0
0.8238000000000001,1.2357,0.0,50.0,0.0,0.0,0.0
0.8240000000000001,1.2360000000000002,0.0,50.0,0.0,0.0,0.0
0.8242,1.2363,0.0,50.0,0.0,0.0,0.0
0.8244,1.2366000000000001,0.0,50.0,0.0,0.0,0.0
0.8246,1.2368999999999999,0.0,50.0,0.0,0.0,0.0
0.8248000000000001,1.2372,0.0,50.0,0.0,0.0,0.0
0.8250000000000001,1.2375,0.0,50.0,0.0,0.0,0.0
0.8252,1.2378,0.0,50.0,0.0,0.0,0.0
0.8254,1.2381,0.0,50.0,0.0,0.0,0.0
0.8256,1.2384,0.0,50.0,0.0,0.0,0.0
0.8258000000000001,1.2387000000000001,0.0,50.0,0.0,0.0,0.0
0.8260000000000001,1.239,0.0,50.0,0.0,0.0,0.0
0.8262,1.2393,0.0,50.0,0.0,0.0,0.0
0.8264,1.2396,0.0,50.0,0.0,0.0,0.0
0.8266,1.2399,0.0,50.0,0.0,0.0,0.0
0.8268000000000001,1.2402000000000002,0.0,50.0,0.0,0.0,0.0
0.8270000000000001,1.2405000000000002,0.0,50.0,0.0,0.0,0.0
0.8272,1.2408000000000001,0.0,50.0,0.0,0.0,0.0
0.8274,1.2411,0.0,50.0,0.0,0.0,0.0
0.8276,1.2414,0.0,50.0,0.0,0.0,0.0
0.8278000000000001,1.2417000000000002,0.0,50.0,0.0,0.0,0.0
0.8280000000000001,1.242,0.0,50.0,0.0,0.0,0.0
0.8282,1.2423000000000002,0.0,50.0,0.0,0.0,0.0
0.8284,1.2426,0.0,50.0,0.0,0.0,0.0
0.8286,1.2429000000000001,0.0,50.0,0.0,0.0,0.0
0.8288000000000001,1.2432,0.0,50.0,0.0,0.0,0.0
0.8290000000000001,1.2435,0.0,50.0,0.0,0.0,0.0
0.8292,1.2438,0.0,50.0,0.0,0.0,0.0
0.8294,1.2441,0.0,50.0,0.0,0.0,0.0
0.8296,1.2444,0.0,50.0,0.0,0.0,0.0
0.8298000000000001,1.2447000000000001,0.0,50.0,0.0,0.0,0.0
0.8300000000000001,1.245,0.0,50.0,0.0,0.0,0.0
0.8302,1.2453,0.0,50.0,0.0,0.0,0.0
0.8304,1.2456,0.0,50.0,0.0,0.0,0.0
0.8306,1.2459,0.0,50.0,0.0,0.0,0.0
0.8308000000000001,1.2462000000000002,0.0,50.0,0.0,0.0,0.0
0.8310000000000001,1.2465000000000002,0.0,50.0,0.0,0.0,0.0
0.8312,1.2468000000000001,0.0,50.0,0.0,0.0,0.0
0.8314,1.2471,0.0,50.0,0.0,0.0,0.0
0.8316,1.2474,0.0,50.0,0.0,0.0,0.0
0.8318000000000001,1.2477,0.0,50.0,0.0,0.0,0.0
0.8320000000000001,1.2480000000000002,0.0,50.0,0.0,0.0,0.0
0.8322,1.2483,0.0,50.0,0.0,0.0,0.0
0.8324,1.2486000000000002,0.0,50.0,0.0,0.0,0.0
0.8326,1.2489,0.0,50.0,0.0,0.0,0.0
0.8328,1.2492,0.0,50.0,0.0,0.0,0.0
0.8330000000000001,1.2495,0.0,50.0,0.0,0.0,0.0
0.8332,1.2498,0.0,50.0,0.0,0.0,0.0
0.8334,1.2501,0.0,50.0,0.0,0.0,0.0
0.8336,1.2504,0.0,50.0,0.0,0.0,0.0
0.8338,1.2507,0.0,50.0,0.0,0.0,0.0
0.8340000000000001,1.2510000000000001,0.0,50.0,0.0,0.0,0.0
0.8342,1.2513,0.0,50.0,0.0,0.0,0.0
0.8344,1.2516,0.0,50.0,0.0,0.0,0.0
0.8346,1.2519,0.0,50.0,0.0,0.0,0.0
0.8348,1.2522,0.0,50.0,0.0,0.0,0.0
0.8350000000000001,1.2525000000000002,0.0,50.0,0.0,0.0,0.0
0.8352,1.2528000000000001,0.0,50.0,0.0,0.0,0.0
0.8354,1.2531,0.0,50.0,0.0,0.0,0.0
0.8356,1.2534,0.0,50.0,0.0,0.0,0.0
0.8358,1.2537,0.0,50.0,0.0,0.0,0.0
0.8360000000000001,1.254,0.0,50.0,0.0,0.0,0.0
0.8362,1.2543000000000002,0.0,50.0,0.0,0.0,0.0
0.8364,1.2546,0.0,50.0,0.0,0.0,0.0
0.8366,1.2549000000000001,0.0,50.0,0.0,0.0,0.0
0.8368,1.2551999999999999,0.0,50.0,0.0,0.0,0.0
0.8370000000000001,1.2555,0.0,50.0,0.0,0.0,0.0
0.8372,1.2558,0.0,50.0,0.0,0.0,0.0
0.8374,1.2561,0.0,50.0,0.0,0.0,0.0
0.8376,1.2564,0.0,50.0,0.0,0.0,0.0
0.8378,1.2567,0.0,50.0,0.0,0.0,0.0
0.8380000000000001,1.2570000000000001,0.0,50.0,0.0,0.0,0.0
0.8382000000000001,1.2573,0.0,50.0,0.0,0.0,0.0
0.8384,1.2576,0.0,50.0,0.0,0.0,0.0
0.8386,1.2579,0.0,50.0,0.0,0.0,0.0
0.8388,1.2582,0.0,50.0,0.0,0.0,0.0
0.8390000000000001,1.2585000000000002,0.0,50.0,0.0,0.0,0.0
0.8392000000000001,1.2588000000000001,0.0,50.0,0.0,0.0,0.0
0.8394,1.2591,0.0,50.0,0.0,0.0,0.0
0.8396,1.2594,0.0,50.0,0.0,0.0,0.0
0.8398,1.2597,0.0,50.0,0.0,0.0,0.0
0.8400000000000001,1.2600000000000002,0.0,50.0,0.0,0.0,0.0
0.8402000000000001,1.2603,0.0,50.0,0.0,0.0,0.0
0.8404,1.2606000000000002,0.0,50.0,0.0,0.0,0.0
0.8406,1.2609,0.0,50.0,0.0,0.0,0.0
0.8408,1.2612,0.0,50.0,0.0,0.0,0.0
0.8410000000000001,1.2615,0.0,50.0,0.0,0.0,0.0
0.8412000000000001,1.2618,0.0,50.0,0.0,0.0,0.0
0.8414,1.2621,0.0,50.0,0.0,0.0,0.0
0.8416,1.2624,0.0,50.0,0.0,0.0,0.0
0.8418,1.2627,0.0,50.0,0.0,0.0,0.0
0.8420000000000001,1.2630000000000001,0.0,50.0,0.0,0.0,0.0
0.8422000000000001,1.2633,0.0,50.0,0.0,0.0,0.0
0.8424,1.2636,0.0,50.0,0.0,0.0,0.0
0.8426,1.2639,0.0,50.0,0.0,0.0,0.0
0.8428,1.2642,0.0,50.0,0.0,0.0,0.0
0.8430000000000001,1.2645000000000002,0.0,50.0,0.0,0.0,0.0
0.8432000000000001,1.2648000000000001,0.0,50.0,0.0,0.0,0.0
0.8434,1.2651000000000001,0.0,50.0,0.0,0.0,0.0
0.8436,1.2654,0.0,50.0,0.0,0.0,0.0
0.8438,1.2657,0.0,50.0,0.0,0.0,0.0
0.8440000000000001,1.266,0.0,50.0,0.0,0.0,0.0
0.8442000000000001,1.2663000000000002,0.0,50.0,0.0,0.0,0.0
0.8444,1.2666,0.0,50.0,0.0,0.0,0.0
0.8446,1.2669000000000001,0.0,50.0,0.0,0.0,0.0
0.8448,1.2671999999999999,0.0,50.0,0.0,0.0,0.0
0.8450000000000001,1.2675,0.0,50.0,0.0,0.0,0.0
0.8452000000000001,1.2678,0.0,50.0,0.0,0.0,0.0
0.8454,1.2681,0.0,50.0,0.0,0.0,0.0
0.8456,1.2684,0.0,50.0,0.0,0.0,0.0
0.8458,1.2687,0.0,50.0,0.0,0.0,0.0
0.8460000000000001,1.2690000000000001,0.0,50.0,0.0,0.0,0.0
0.8462000000000001,1.2693,0.0,50.0,0.0,0.0,0.0
0.8464,1.2696,0.0,50.0,0.0,0.0,0.0
0.8466,1.2699,0.0,50.0,0.0,0.0,0.0
0.8468,1.2702,0.0,50.0,0.0,0.0,0.0
0.8470000000000001,1.2705000000000002,0.0,50.0,0.0,0.0,0.0
0.8472000000000001,1.2708000000000002,0.0,50.0,0.0,0.0,0.0
0.8474,1.2711000000000001,0.0,50.0,0.0,0.0,0.0
0.8476,1.2714,0.0,50.0,0.0,0.0,0.0
0.8478,1.2717,0.0,50.0,0.0,0.0,0.0
0.8480000000000001,1.2720000000000002,0.0,50.0,0.0,0.0,0.0
0.8482000000000001,1.2723,0.0,50.0,0.0,0.0,0.0
0.8484,1.2726000000000002,0.0,50.0,0.0,0.0,0.0
0.8486,1.2729,0.0,50.0,0.0,0.0,0.0
0.8488,1.2732,0.0,50.0,0.0,0.0,0.0
0.8490000000000001,1.2735,0.0,50.0,0.0,0.0,0.0
0.8492000000000001,1.2738,0.0,50.0,0.0,0.0,0.0
0.8494,1.2741,0.0,50.0,0.0,0.0,0.0
0.8496,1.2744,0.0,50.0,0.0,0.0,0.0
0.8498,1.2747,0.0,50.0,0.0,0.0,0.0
0.8500000000000001,1.2750000000000001,0.0,50.0,0.0,0.0,0.0
0.8502000000000001,1.2753,0.0,50.0,0.0,0.0,0.0
0.8504,1.2756,0.0,50.0,0.0,0.0,0.0
0.8506,1.2759,0.0,50.0,0.0,0.0,0.0
0.8508,1.2762,0.0,50.0,0.0,0.0,0.0
0.8510000000000001,1.2765000000000002,0.0,50.0,0.0,0.0,0.0
0.8512000000000001,1.2768000000000002,0.0,50.0,0.0,0.0,0.0
0.8514,1.2771000000000001,0.0,50.0,0.0,0.0,0.0
0.8516,1.2774,0.0,50.0,0.0,0.0,0.0
0.8518,1.2777,0.0,50.0,0.0,0.0,0.0
0.8520000000000001,1.278,0.0,50.0,0.0,0.0,0.0
0.8522000000000001,1.2783000000000002,0.0,50.0,0.0,0.0,0.0
0.8524,1.2786,0.0,50.0,0.0,0.0,0.0
0.8526,1.2789000000000001,0.0,50.0,0.0,0.0,0.0
0.8528,1.2792,0.0,50.0,0.0,0.0,0.0
0.8530000000000001,1.2795,0.0,50.0,0.0,0.0,0.0
0.8532000000000001,1.2798,0.0,50.0,0.0,0.0,0.0
0.8534,1.2801,0.0,50.0,0.0,0.0,0.0
0.8536,1.2804,0.0,50.0,0.0,0.0,0.0
0.8538,1.2807,0.0,50.0,0.0,0.0,0.0
0.8540000000000001,1.2810000000000001,0.0,50.0,0.0,0.0,0.0
0.8542000000000001,1.2813,0.0,50.0,0.0,0.0,0.0
0.8544,1.2816,0.0,50.0,0.0,0.0,0.0
0.8546,1.2819,0.0,50.0,0.0,0.0,0.0
0.8548,1.2822,0.0,50.0,0.0,0.0,0.0
0.8550000000000001,1.2825000000000002,0.0,50.0,0.0,0.0,0.0
0.8552000000000001,1.2828000000000002,0.0,50.0,0.0,0.0,0.0
0.8554,1.2831000000000001,0.0,50.0,0.0,0.0,0.0
0.8556,1.2834,0.0,50.0,0.0,0.0,0.0
0.8558,1.2837,0.0,50.0,0.0,0.0,0.0
0.8560000000000001,1.2840000000000003,0.0,50.0,0.0,0.0,0.0
0.8562000000000001,1.2843,0.0,50.0,0.0,0.0,0.0
0.8564,1.2846000000000002,0.0,50.0,0.0,0.0,0.0
0.8566,1.2849,0.0,50.0,0.0,0.0,0.0
0.8568,1.2852000000000001,0.0,50.0,0.0,0.0,0.0
0.8570000000000001,1.2855,0.0,50.0,0.0,0.0,0.0
0.8572000000000001,1.2858,0.0,50.0,0.0,0.0,0.0
0.8574,1.2861,0.0,50.0,0.0,0.0,0.0
0.8576,1.2864,0.0,50.0,0.0,0.0,0.0
0.8578,1.2867,0.0,50.0,0.0,0.0,0.0
0.8580000000000001,1.2870000000000001,0.0,50.0,0.0,0.0,0.0
0.8582000000000001,1.2873,0.0,50.0,0.0,0.0,0.0
0.8584,1.2876,0.0,50.0,0.0,0.0,0.0
0.8586,1.2879,0.0,50.0,0.0,0.0,0.0
0.8588,1.2882,0.0,50.0,0.0,0.0,0.0
0.859,1.2885,0.0,50.0,0.0,0.0,0.0
0.8592000000000001,1.2888000000000002,0.0,50.0,0.0,0.0,0.0
0.8594,1.2891000000000001,0.0,50.0,0.0,0.0,0.0
0.8596,1.2894,0.0,50.0,0.0,0.0,0.0
0.8598,1.2897,0.0,50.0,0.0,0.0,0.0
0.86,1.29,0.0,50.0,0.0,0.0,0.0
0.8602000000000001,1.2903000000000002,0.0,50.0,0.0,0.0,0.0
0.8604,1.2906,0.0,50.0,0.0,0.0,0.0
0.8606,1.2909000000000002,0.0,50.0,0.0,0.0,0.0
0.8608,1.2912,0.0,50.0,0.0,0.0,0.0
0.861,1.2915,0.0,50.0,0.0,0.0,0.0
0.8612000000000001,1.2918,0.0,50.0,0.0,0.0,0.0
0.8614,1.2921,0.0,50.0,0.0,0.0,0.0
0.8616,1.2924,0.0,50.0,0.0,0.0,0.0
0.8618,1.2927,0.0,50.0,0.0,0.0,0.0
0.862,1.293,0.0,50.0,0.0,0.0,0.0
0.8622000000000001,1.2933000000000001,0.0,50.0,0.0,0.0,0.0
0.8624,1.2936,0.0,50.0,0.0,0.0,0.0
0.8626,1.2939,0.0,50.0,0.0,0.0,0.0
0.8628,1.2942,0.0,50.0,0.0,0.0,0.0
0.863,1.2945,0.0,50.0,0.0,0.0,0.0
0.8632000000000001,1.2948000000000002,0.0,50.0,0.0,0.0,0.0
0.8634000000000001,1.2951000000000001,0.0,50.0,0.0,0.0,0.0
0.8636,1.2954,0.0,50.0,0.0,0.0,0.0
0.8638,1.2957,0.0,50.0,0.0,0.0,0.0
0.864,1.296,0.0,50.0,0.0,0.0,0.0
0.8642000000000001,1.2963,0.0,50.0,0.0,0.0,0.0
0.8644000000000001,1.2966000000000002,0.0,50.0,0.0,0.0,0.0
0.8646,1.2969,0.0,50.0,0.0,0.0,0.0
0.8648,1.2972000000000001,0.0,50.0,0.0,0.0,0.0
0.865,1.2974999999999999,0.0,50.0,0.0,0.0,0.0
0.8652000000000001,1.2978,0.0,50.0,0.0,0.0,0.0
0.8654000000000001,1.2981,0.0,50.0,0.0,0.0,0.0
0.8656,1.2984,0.0,50.0,0.0,0.0,0.0
0.8658,1.2987,0.0,50.0,0.0,0.0,0.0
0.866,1.299,0.0,50.0,0.0,0.0,0.0
0.8662000000000001,1.2993000000000001,0.0,50.0,0.0,0.0,0.0
0.8664000000000001,1.2996,0.0,50.0,0.0,0.0,0.0
0.8666,1.2999,0.0,50.0,0.0,0.0,0.0
0.8668,1.3002,0.0,50.0,0.0,0.0,0.0
0.867,1.3005,0.0,50.0,0.0,0.0,0.0
0.8672000000000001,1.3008000000000002,0.0,50.0,0.0,0.0,0.0
0.8674000000000001,1.3011000000000001,0.0,50.0,0.0,0.0,0.0
0.8676,1.3014000000000001,0.0,50.0,0.0,0.0,0.0
0.8678,1.3017,0.0,50.0,0.0,0.0,0.0
0.868,1.302,0.0,50.0,0.0,0.0,0.0
0.8682000000000001,1.3023000000000002,0.0,50.0,0.0,0.0,0.0
0.8684000000000001,1.3026,0.0,50.0,0.0,0.0,0.0
0.8686,1.3029000000000002,0.0,50.0,0.0,0.0,0.0
0.8688,1.3032,0.0,50.0,0.0,0.0,0.0
0.869,1.3035,0.0,50.0,0.0,0.0,0.0
0.8692000000000001,1.3038,0.0,50.0,0.0,0.0,0.0
0.8694000000000001,1.3041,0.0,50.0,0.0,0.0,0.0
0.8696,1.3044,0.0,50.0,0.0,0.0,0.0
0.8698,1.3047,0.0,50.0,0.0,0.0,0.0
0.87,1.305,0.0,50.0,0.0,0.0,0.0
0.8702000000000001,1.3053000000000001,0.0,50.0,0.0,0.0,0.0
0.8704000000000001,1.3056,0.0,50.0,0.0,0.0,0.0
0.8706,1.3059,0.0,50.0,0.0,0.0,0.0
0.8708,1.3062,0.0,50.0,0.0,0.0,0.0
0.871,1.3065,0.0,50.0,0.0,0.0,0.0
0.8712000000000001,1.3068000000000002,0.0,50.0,0.0,0.0,0.0
0.8714000000000001,1.3071000000000002,0.0,50.0,0.0,0.0,0.0
0.8716,1.3074000000000001,0.0,50.0,0.0,0.0,0.0
0.8718,1.3077,0.0,50.0,0.0,0.0,0.0
0.872,1.308,0.0,50.0,0.0,0.0,0.0
0.8722000000000001,1.3083,0.0,50.0,0.0,0.0,0.0
0.8724000000000001,1.3086000000000002,0.0,50.0,0.0,0.0,0.0
0.8726,1.3089,0.0,50.0,0.0,0.0,0.0
0.8728,1.3092000000000001,0.0,50.0,0.0,0.0,0.0
0.873,1.3094999999999999,0.0,50.0,0.0,0.0,0.0
0.8732000000000001,1.3098,0.0,50.0,0.0,0.0,0.0
0.8734000000000001,1.3101,0.0,50.0,0.0,0.0,0.0
0.8736,1.3104,0.0,50.0,0.0,0.0,0.0
0.8738,1.3107,0.0,50.0,0.0,0.0,0.0
0.874,1.311,0.0,50.0,0.0,0.0,0.0
0.8742000000000001,1.3113000000000001,0.0,50.0,0.0,0.0,0.0
0.8744000000000001,1.3116,0.0,50.0,0.0,0.0,0.0
0.8746,1.3119,0.0,50.0,0.0,0.0,0.0
0.8748,1.3122,0.0,50.0,0.0,0.0,0.0
0.875,1.3125,0.0,50.0,0.0,0.0,0.0
0.8752000000000001,1.3128000000000002,0.0,50.0,0.0,0.0,0.0
0.8754000000000001,1.3131000000000002,0.0,50.0,0.0,0.0,0.0
0.8756,1.3134000000000001,0.0,50.0,0.0,0.0,0.0
0.8758,1.3137,0.0,50.0,0.0,0.0,0.0
0.876,1.314,0.0,50.0,0.0,0.0,0.0
0.8762000000000001,1.3143000000000002,0.0,50.0,0.0,0.0,0.0
0.8764000000000001,1.3146,0.0,50.0,0.0,0.0,0.0
0.8766,1.3149000000000002,0.0,50.0,0.0,0.0,0.0
0.8768,1.3152,0.0,50.0,0.0,0.0,0.0
0.877,1.3155000000000001,0.0,50.0,0.0,0.0,0.0
0.8772000000000001,1.3158,0.0,50.0,0.0,0.0,0.0
0.8774000000000001,1.3161,0.0,50.0,0.0,0.0,0.0
0.8776,1.3164,0.0,50.0,0.0,0.0,0.0
0.8778,1.3167,0.0,50.0,0.0,0.0,0.0
0.878,1.317,0.0,50.0,0.0,0.0,0.0
0.8782000000000001,1.3173000000000001,0.0,50.0,0.0,0.0,0.0
0.8784000000000001,1.3176,0.0,50.0,0.0,0.0,0.0
0.8786,1.3179,0.0,50.0,0.0,0.0,0.0
0.8788,1.3182,0.0,50.0,0.0,0.0,0.0
0.879,1.3185,0.0,50.0,0.0,0.0,0.0
0.8792000000000001,1.3188000000000002,0.0,50.0,0.0,0.0,0.0
0.8794000000000001,1.3191000000000002,0.0,50.0,0.0,0.0,0.0
0.8796,1.3194000000000001,0.0,50.0,0.0,0.0,0.0
0.8798,1.3197,0.0,50.0,0.0,0.0,0.0
0.88,1.32,0.0,50.0,0.0,0.0,0.0
0.8802000000000001,1.3203,0.0,50.0,0.0,0.0,0.0
0.8804000000000001,1.3206000000000002,0.0,50.0,0.0,0.0,0.0
0.8806,1.3209,0.0,50.0,0.0,0.0,0.0
0.8808,1.3212000000000002,0.0,50.0,0.0,0.0,0.0
0.881,1.3215,0.0,50.0,0.0,0.0,0.0
0.8812000000000001,1.3218,0.0,50.0,0.0,0.0,0.0
0.8814000000000001,1.3221,0.0,50.0,0.0,0.0,0.0
0.8816,1.3224,0.0,50.0,0.0,0.0,0.0
0.8818,1.3227,0.0,50.0,0.0,0.0,0.0
0.882,1.323,0.0,50.0,0.0,0.0,0.0
0.8822000000000001,1.3233000000000001,0.0,50.0,0.0,0.0,0.0
0.8824000000000001,1.3236,0.0,50.0,0.0,0.0,0.0
0.8826,1.3239,0.0,50.0,0.0,0.0,0.0
0.8828,1.3242,0.0,50.0,0.0,0.0,0.0
0.883,1.3245,0.0,50.0,0.0,0.0,0.0
0.8832000000000001,1.3248000000000002,0.0,50.0,0.0,0.0,0.0
0.8834000000000001,1.3251000000000002,0.0,50.0,0.0,0.0,0.0
0.8836,1.3254000000000001,0.0,50.0,0.0,0.0,0.0
0.8838,1.3257,0.0,50.0,0.0,0.0,0.0
0.884,1.326,0.0,50.0,0.0,0.0,0.0
0.8842000000000001,1.3263000000000003,0.0,50.0,0.0,0.0,0.0
0.8844000000000001,1.3266,0.0,50.0,0.0,0.0,0.0
0.8846,1.3269000000000002,0.0,50.0,0.0,0.0,0.0
0.8848,1.3272,0.0,50.0,0.0,0.0,0.0
0.885,1.3275000000000001,0.0,50.0,0.0,0.0,0.0
0.8852000000000001,1.3278,0.0,50.0,0.0,0.0,0.0
0.8854000000000001,1.3281,0.0,50.0,0.0,0.0,0.0
0.8856,1.3284,0.0,50.0,0.0,0.0,0.0
0.8858,1.3287,0.0,50.0,0.0,0.0,0.0
0.886,1.329,0.0,50.0,0.0,0.0,0.0
0.8862,1.3293,0.0,50.0,0.0,0.0,0.0
0.8864000000000001,1.3296000000000001,0.0,50.0,0.0,0.0,0.0
0.8866,1.3299,0.0,50.0,0.0,0.0,0.0
0.8868,1.3302,0.0,50.0,0.0,0.0,0.0
0.887,1.3305,0.0,50.0,0.0,0.0,0.0
0.8872,1.3308,0.0,50.0,0.0,0.0,0.0
0.8874000000000001,1.3311000000000002,0.0,50.0,0.0,0.0,0.0
0.8876000000000001,1.3314000000000001,0.0,50.0,0.0,0.0,0.0
0.8878,1.3317,0.0,50.0,0.0,0.0,0.0
0.888,1.332,0.0,50.0,0.0,0.0,0.0
0.8882,1.3323,0.0,50.0,0.0,0.0,0.0
0.8884000000000001,1.3326000000000002,0.0,50.0,0.0,0.0,0.0
0.8886000000000001,1.3329,0.0,50.0,0.0,0.0,0.0
0.8888,1.3332000000000002,0.0,50.0,0.0,0.0,0.0
0.889,1.3335,0.0,50.0,0.0,0.0,0.0
0.8892,1.3338,0.0,50.0,0.0,0.0,0.0
0.8894000000000001,1.3341,0.0,50.0,0.0,0.0,0.0
0.8896000000000001,1.3344,0.0,50.0,0.0,0.0,0.0
0.8898,1.3347,0.0,50.0,0.0,0.0,0.0
0.89,1.335,0.0,50.0,0.0,0.0,0.0
0.8902,1.3353,0.0,50.0,0.0,0.0,0.0
0.8904000000000001,1.3356000000000001,0.0,50.0,0.0,0.0,0.0
0.8906000000000001,1.3359,0.0,50.0,0.0,0.0,0.0
0.8908,1.3362,0.0,50.0,0.0,0.0,0.0
0.891,1.3365,0.0,50.0,0.0,0.0,0.0
0.8912,1.3368,0.0,50.0,0.0,0.0,0.0
0.8914000000000001,1.3371000000000002,0.0,50.0,0.0,0.0,0.0
0.8916000000000001,1.3374000000000001,0.0,50.0,0.0,0.0,0.0
0.8918,1.3377000000000001,0.0,50.0,0.0,0.0,0.0
0.892,1.338,0.0,50.0,0.0,0.0,0.0
0.8922,1.3383,0.0,50.0,0.0,0.0,0.0
0.8924000000000001,1.3386,0.0,50.0,0.0,0.0,0.0
0.8926000000000001,1.3389000000000002,0.0,50.0,0.0,0.0,0.0
0.8928,1.3392,0.0,50.0,0.0,0.0,0.0
0.893,1.3395000000000001,0.0,50.0,0.0,0.0,0.0
0.8932,1.3397999999999999,0.0,50.0,0.0,0.0,0.0
0.8934000000000001,1.3401,0.0,50.0,0.0,0.0,0.0
0.8936000000000001,1.3404,0.0,50.0,0.0,0.0,0.0
0.8938,1.3407,0.0,50.0,0.0,0.0,0.0
0.894,1.341,0.0,50.0,0.0,0.0,0.0
0.8942,1.3413,0.0,50.0,0.0,0.0,0.0
0.8944000000000001,1.3416000000000001,0.0,50.0,0.0,0.0,0.0
0.8946000000000001,1.3419,0.0,50.0,0.0,0.0,0.0
0.8948,1.3422,0.0,50.0,0.0,0.0,0.0
0.895,1.3425,0.0,50.0,0.0,0.0,0.0
0.8952,1.3428,0.0,50.0,0.0,0.0,0.0
0.8954000000000001,1.3431000000000002,0.0,50.0,0.0,0.0,0.0
0.8956000000000001,1.3434000000000001,0.0,50.0,0.0,0.0,0.0
0.8958,1.3437000000000001,0.0,50.0,0.0,0.0,0.0
0.896,1.344,0.0,50.0,0.0,0.0,0.0
0.8962,1.3443,0.0,50.0,0.0,0.0,0.0
0.8964000000000001,1.3446000000000002,0.0,50.0,0.0,0.0,0.0
0.8966000000000001,1.3449,0.0,50.0,0.0,0.0,0.0
0.8968,1.3452000000000002,0.0,50.0,0.0,0.0,0.0
0.897,1.3455,0.0,50.0,0.0,0.0,0.0
0.8972,1.3458,0.0,50.0,0.0,0.0,0.0
0.8974000000000001,1.3461,0.0,50.0,0.0,0.0,0.0
0.8976000000000001,1.3464,0.0,50.0,0.0,0.0,0.0
0.8978,1.3467,0.0,50.0,0.0,0.0,0.0
0.898,1.347,0.0,50.0,0.0,0.0,0.0
0.8982,1.3473,0.0,50.0,0.0,0.0,0.0
0.8984000000000001,1.3476000000000001,0.0,50.0,0.0,0.0,0.0
0.8986000000000001,1.3479,0.0,50.0,0.0,0.0,0.0
0.8988,1.3482,0.0,50.0,0.0,0.0,0.0
